mol,cs,logPa,T,dHv,logPa_25
Brc1c2c(cc3c(c2)cccc3Br)ccc1,Brc1cccc2cc3c(Br)cccc3cc12,-0.8996294548824371,385.4,,
Brc1c2c(cc3c(c2)cccc3Br)ccc1,Brc1cccc2cc3c(Br)cccc3cc12,-0.9355420107730815,386.5,,
Brc1c2c(cc3c(c2)cccc3Br)ccc1,Brc1cccc2cc3c(Br)cccc3cc12,-0.7986028756795485,388.0,,
Brc1c2c(cc3c(c2)cccc3Br)ccc1,Brc1cccc2cc3c(Br)cccc3cc12,-0.6736641390712486,391.2,,
Brc1c2c(cc3c(c2)cccc3Br)ccc1,Brc1cccc2cc3c(Br)cccc3cc12,-0.6161846340195687,392.7,,
Brc1c2c(cc3c(c2)cccc3Br)ccc1,Brc1cccc2cc3c(Br)cccc3cc12,-0.5272435506827877,395.0,,
Brc1c2c(cc3c(c2)cccc3Br)ccc1,Brc1cccc2cc3c(Br)cccc3cc12,-0.40120949323688493,398.5,,
Brc1c2c(cc3c(c2)cccc3Br)ccc1,Brc1cccc2cc3c(Br)cccc3cc12,-0.2596373105057561,402.79999999999995,,
Brc1c2c(cc3c(c2)cccc3Br)ccc1,Brc1cccc2cc3c(Br)cccc3cc12,-0.10402526764093542,407.2,,
Brc1c2c(cc3c(c2)cccc3Br)ccc1,Brc1cccc2cc3c(Br)cccc3cc12,-0.14874165128092473,407.79999999999995,,
ClCCCCCCl,ClCCCCCCl,2.1757166124137304,298.15,51400.0,2.1757166124137304
C1CCCCC1CCC(CCC1CCCCC1)CCC1CCCCC1,C1CCC(CCC(CCC2CCCCC2)CCC2CCCCC2)CC1,-3.3372790849183653,318.15,134061.66254847523,-4.813726602197113
C1CCCCC1CCC(CCC1CCCCC1)CCC1CCCCC1,C1CCC(CCC(CCC2CCCCC2)CCC2CCCCC2)CC1,-2.3175909780859816,338.15,134061.66254847523,-5.095836003206392
C1CCCCC1CCC(CCC1CCCCC1)CCC1CCCCC1,C1CCC(CCC(CCC2CCCCC2)CCC2CCCCC2)CC1,-1.3837364861573669,358.15,134061.66254847523,-5.318387701756137
C1CCCCC1CCC(CCC1CCCCC1)CCC1CCCCC1,C1CCC(CCC(CCC2CCCCC2)CCC2CCCCC2)CC1,-0.5171633329911858,378.15,134061.66254847523,-5.4858982542894354
C1CCCCC1CCC(CCC1CCCCC1)CCC1CCCCC1,C1CCC(CCC(CCC2CCCCC2)CCC2CCCCC2)CC1,0.1662945051665855,398.15,134061.66254847523,-5.732635265299737
C1CCCCC1CCC(CCC1CCCCC1)CCC1CCCCC1,C1CCC(CCC(CCC2CCCCC2)CCC2CCCCC2)CC1,0.8942791460844989,418.15,134061.66254847523,-5.845863543700027
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,-0.6320601313053451,410.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,-0.647211475377966,411.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,-0.34234380099914186,418.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,-0.24365441097846752,422.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,-0.18490209996312587,423.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,0.02526894866483077,429.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,0.14609111907829858,432.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,0.17411984267854208,434.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,0.36545106829096013,438.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,0.315233518178652,439.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,0.6063444485106655,445.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,0.5947238359865235,449.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,0.7502142709700343,450.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,0.7643883092769465,451.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,0.9052191321485117,456.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,0.9712389321381657,457.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,1.02690471135909,461.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,1.162328317948984,462.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,1.2040830660559854,466.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,1.30387876730153,467.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,1.30387876730153,469.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,1.3450099080484157,472.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,1.4082030487119102,473.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,1.5932491504205177,478.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,1.7312831851189654,484.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,1.8333227201430733,488.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,2.053809510252313,495.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,2.133501991770278,503.0,,
Oc1c2c(ccc1)C(=O)c3c(cccc3O)C2=O,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,-6.975332960991639,298.15,,
Cn1c(=O)nc(c(C)c1)N,Cc1cn(C)c(=O)nc1N,-1.4473317838878068,389.84,,
Cn1c(=O)nc(c(C)c1)N,Cc1cn(C)c(=O)nc1N,-1.212539525481585,395.13,,
Cn1c(=O)nc(c(C)c1)N,Cc1cn(C)c(=O)nc1N,-0.9511699134716499,399.07,,
Cn1c(=O)nc(c(C)c1)N,Cc1cn(C)c(=O)nc1N,-0.3860525232196502,409.9,,
Cn1c(=O)nc(c(C)c1)N,Cc1cn(C)c(=O)nc1N,0.0008243766056055041,423.05,,
Cn1c(=O)nc(c(C)c1)N,Cc1cn(C)c(=O)nc1N,0.09551804232315081,427.83,,
Cn1c(=O)nc(c(C)c1)N,Cc1cn(C)c(=O)nc1N,0.14749082079331363,426.78,,
Cn1c(=O)nc(c(C)c1)N,Cc1cn(C)c(=O)nc1N,0.5318619490958094,437.36,,
Cn1c(=O)nc(c(C)c1)NO,Cc1cn(C)c(=O)nc1NO,-1.0824944904474534,356.83,,
Cn1c(=O)nc(c(C)c1)NO,Cc1cn(C)c(=O)nc1NO,-0.7902169851514851,360.89,,
Cn1c(=O)nc(c(C)c1)NO,Cc1cn(C)c(=O)nc1NO,-0.5948244537820107,367.92,,
Cn1c(=O)nc(c(C)c1)NO,Cc1cn(C)c(=O)nc1NO,-0.4934949675951279,369.15,,
Cn1c(=O)nc(c(C)c1)NO,Cc1cn(C)c(=O)nc1NO,-0.3209356818786873,373.11,,
Cn1c(=O)nc(c(C)c1)NO,Cc1cn(C)c(=O)nc1NO,0.08314414314305227,383.56,,
Cn1c(=O)nc(c(C)c1)NO,Cc1cn(C)c(=O)nc1NO,0.5781461950723573,394.32,,
Cn1c(=O)nc(c(C)c1)NOC,CONc1nc(=O)n(C)cc1C,-0.6322714539130235,320.31,,
Cn1c(=O)nc(c(C)c1)NOC,CONc1nc(=O)n(C)cc1C,-0.039481657219292046,330.25,,
Cn1c(=O)nc(c(C)c1)NOC,CONc1nc(=O)n(C)cc1C,0.3533005923207299,335.45,,
Cn1c(=O)nc(c(C)c1)NOC,CONc1nc(=O)n(C)cc1C,0.5902620915867433,340.48,,
Cn1c(=O)nc(c(C)c1)NOC,CONc1nc(=O)n(C)cc1C,0.6339025330589051,345.18,,
Cn1c(=O)nc(c(C)c1)NOC,CONc1nc(=O)n(C)cc1C,0.9245893856694183,350.14,,
Cn1c(=O)nc(c(C)c1)NOC,CONc1nc(=O)n(C)cc1C,1.1943533594624738,357.4,,
C1CCCCN1c1c2c(ccc1)C(=O)c3c(cccc3N4CCCCC4)C2=O,O=C1c2cccc(N3CCCCC3)c2C(=O)c2cccc(N3CCCCC3)c21,-11.10900895999164,298.15,,
C=CCCC=C,C=CCCC=C,3.981630710391243,273.19,,
C=CCCC=C,C=CCCC=C,4.2497319694222195,286.10999999999996,,
C=CCCC=C,C=CCCC=C,4.267604065745976,287.04999999999995,,
C=CCCC=C,C=CCCC=C,4.285670381869489,287.97999999999996,,
C=CCCC=C,C=CCCC=C,4.30070345285664,288.78999999999996,,
C=CCCC=C,C=CCCC=C,4.319416161890827,289.66999999999996,,
C=CCCC=C,C=CCCC=C,4.34212247565288,290.97999999999996,,
C=CCCC=C,C=CCCC=C,4.5760739775209,304.15,,
C=CCCC=C,C=CCCC=C,4.693455532057803,311.37,,
C=CCCC=C,C=CCCC=C,5.000426083957669,332.34999999999997,,
C=CCCC=C,C=CCCC=C,4.4692327425066125,295.15,,
C=CCCC=C,C=CCCC=C,4.442986013133086,298.15,,
Clc1c2Oc3c(Oc2ccc1)c(Cl)ccc3,Clc1cccc2c1Oc1cccc(Cl)c1O2,-3.9876919328356584,298.15,,
Clc1c2Oc3c(Oc2ccc1)c(Cl)ccc3,Clc1cccc2c1Oc1cccc(Cl)c1O2,-3.8191856738571968,298.15,,
C1CCCCC1CCCCCCC1CCCCC1,C(CCCC1CCCCC1)CCC1CCCCC1,-2.3632148190127653,288.15,,
C1CCCCC1CCCCCCC1CCCCC1,C(CCCC1CCCCC1)CCC1CCCCC1,-2.0820065798150593,293.15,,
C1CCCCC1CCCCCCC1CCCCC1,C(CCCC1CCCCC1)CCC1CCCCC1,-1.5828421086351636,303.15,,
C1CCCCC1CCCCCCC1CCCCC1,C(CCCC1CCCCC1)CCC1CCCCC1,-1.1207498442806207,313.15,,
C1CCCCC1CCCCCCC1CCCCC1,C(CCCC1CCCCC1)CCC1CCCCC1,-0.6345489317090398,323.15,,
C1CCCCC1CCCCCCC1CCCCC1,C(CCCC1CCCCC1)CCC1CCCCC1,0.09104355274739308,343.15,,
C1CCCCC1CCCCCCC1CCCCC1,C(CCCC1CCCCC1)CCC1CCCCC1,1.189359809235279,373.15,,
c1ccccc1CCCCCCc1ccccc1,c1ccc(CCCCCCc2ccccc2)cc1,-2.3236481820187644,293.15,,
c1ccccc1CCCCCCc1ccccc1,c1ccc(CCCCCCc2ccccc2)cc1,-1.7712944590356827,304.15,,
c1ccccc1CCCCCCc1ccccc1,c1ccc(CCCCCCc2ccccc2)cc1,-1.5406444288407086,309.15,,
c1ccccc1CCCCCCc1ccccc1,c1ccc(CCCCCCc2ccccc2)cc1,-1.1042461683494953,319.15,,
c1ccccc1CCCCCCc1ccccc1,c1ccc(CCCCCCc2ccccc2)cc1,-0.6009403307279597,330.15,,
c1ccccc1CCCCCCc1ccccc1,c1ccc(CCCCCCc2ccccc2)cc1,0.2552355885033666,351.15,,
c1ccccc1CCCCCCc1ccccc1,c1ccc(CCCCCCc2ccccc2)cc1,0.41493643137087843,355.15,,
c1ccccc1CCCCCCc1ccccc1,c1ccc(CCCCCCc2ccccc2)cc1,0.8299097793416964,368.15,,
c1ccccc1CCCCCCc1ccccc1,c1ccc(CCCCCCc2ccccc2)cc1,1.0130813139266854,373.15,,
C(CCCCCO)O,OCCCCCCO,-1.105307970056959,298.15,,
C(CCCCCO)O,OCCCCCCO,-1.0892822371675486,298.15,,
C(CCCCCO)O,OCCCCCCO,-0.8879214303088453,298.15,,
C(CCCCCO)O,OCCCCCCO,0.36361197989214433,327.0,,
C(CCCCCO)O,OCCCCCCO,0.4014005407815441,330.0,,
C(CCCCCO)O,OCCCCCCO,0.6106601630898799,333.0,,
Clc1cc2Oc3c(Oc2cc1Cl)cccc3Cl,Clc1cc2c(cc1Cl)Oc1c(Cl)cccc1O2,-4.239148437857641,298.15,,
O1C(C2CCC1(CC2)C)(C)C,CC12CCC(CC1)C(C)(C)O2,2.403120521175818,298.15,46012.998223897506,2.403120521175818
O1C(C2CCC1(CC2)C)(C)C,CC12CCC(CC1)C(C)(C)O2,1.9549018200083603,298.15,46012.998223897506,1.9549018200083603
O1C(C2CCC1(CC2)C)(C)C,CC12CCC(CC1)C(C)(C)O2,1.95,298.15,46012.998223897506,1.95
BrCCCCCCCCBr,BrCCCCCCCCBr,-0.27572413039921095,275.21,,
BrCCCCCCCCBr,BrCCCCCCCCBr,0.13353890837021754,276.21,,
BrCCCCCCCCBr,BrCCCCCCCCBr,0.5250448070368452,277.21,,
BrCCCCCCCCBr,BrCCCCCCCCBr,0.8790958795000727,278.21999999999997,,
BrCCCCCCCCBr,BrCCCCCCCCBr,1.209515014542631,279.22999999999996,,
ClCCCCCCCCCl,ClCCCCCCCCCl,0.4927603890268375,293.79999999999995,65600.0,0.6629200649335427
ClCCCCCCCCCl,ClCCCCCCCCCl,0.8785217955012065,303.75,65600.0,0.6666413269702689
ClCCCCCCCCCl,ClCCCCCCCCCl,1.2600713879850747,314.69,65600.0,0.656022975879318
ClCCCCCCCCCl,ClCCCCCCCCCl,1.5634810853944108,323.95,65600.0,0.6481864732630116
ClCCCCCCCCCl,ClCCCCCCCCCl,1.8656960599160706,333.96999999999997,65600.0,0.633053072966399
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-1.0869298088504717,373.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-0.9730952886409101,376.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-0.8750981799916395,379.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-0.7479933816268319,381.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-0.6549900919515844,383.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-0.594064812743912,385.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-0.4859320956271071,387.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-0.38795980451445305,390.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-0.2426408878069152,392.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-0.08905696974908531,396.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-0.051623950821338485,399.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0.06040908583307321,401.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0.21832350517059554,404.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0.24875346097544623,406.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0.21832350517059554,407.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0.4732066830565212,412.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0.6486482868199249,416.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0.6512410973982045,418.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0.8417395433078849,422.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0.979814842316216,427.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.063921596457027,429.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.1542855976935702,432.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.2183235051705956,435.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.3152335181786519,437.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.423754896418067,441.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.5720598513505797,446.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.7419021611292593,451.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.8684115847367904,456.0,,
O=c2c1cccc(O)c1c(=O)c3c(O)cccc23,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-5.594591723991639,298.15,,
C(CCCCCCCO)O,OCCCCCCCCO,-1.82622535526052,298.15,106199.99999999996,-1.82622535526052
C(CCCCCCCO)O,OCCCCCCCCO,-1.7823739462995731,298.15,106199.99999999996,-1.7823739462995731
C(CCCCCCCO)O,OCCCCCCCCO,0.2528530309798932,339.0,106199.99999999996,-1.989129499518453
C(CCCCCCCO)O,OCCCCCCCCO,0.32633586092875144,341.0,106199.99999999996,-2.0116200061766767
C(CCCCCCCO)O,OCCCCCCCCO,0.46834733041215726,343.0,106199.99999999996,-1.9644626507160141
C(CCCCCCCO)O,OCCCCCCCCO,0.5352941200427705,345.0,106199.99999999996,-1.9912702172644015
Cn1c(=O)nc(cc1)NC,CNc1ccn(C)c(=O)n1,-1.1505805862031007,401.41,,
Cn1c(=O)nc(cc1)NC,CNc1ccn(C)c(=O)n1,-0.9511699134716499,406.44,,
Cn1c(=O)nc(cc1)NC,CNc1ccn(C)c(=O)n1,-0.7609509068598085,411.45,,
Cn1c(=O)nc(cc1)NC,CNc1ccn(C)c(=O)n1,-0.5738141747554887,416.42,,
Cn1c(=O)nc(cc1)NC,CNc1ccn(C)c(=O)n1,-0.38965928854784326,421.5,,
Cn1c(=O)nc(cc1)NC,CNc1ccn(C)c(=O)n1,-0.21027830601907818,426.66,,
BrC(CC)CBr,CCC(Br)CBr,1.8636823784927297,273.15,45800.0,2.5980603253654837
BrC(CC)CBr,CCC(Br)CBr,2.4633583136129653,292.79999999999995,45800.0,2.6099682929309114
BrC(CC)CBr,CCC(Br)CBr,2.9858384407084544,312.9,45800.0,2.6075985929900365
BrC(CC)CBr,CCC(Br)CBr,3.4338928490085245,333.01,45800.0,2.5939476918632267
C1c2c(-c3c1cccc3)cc1c(c2)cccc1,c1ccc2c(c1)Cc1cc3ccccc3cc1-2,-3.505845405981557,298.15,97500.0,-3.505845405981557
O=C(N)C12CC3CC(C1)CC(C2)C3,NC(=O)C12CC3CC(CC(C3)C1)C2,-3.4505173158481024,298.15,,
Nc1c2c(c(cc(OCCO)1)O)C(=O)c3c(cccc3)C2=O,Nc1c(OCCO)cc(O)c2c1C(=O)c1ccccc1C2=O,-20.000258047569968,298.15,,
O(c1cc(O)c2c(c1N)C(=O)c1c(cccc1)C2=O)c1ccc(N)cc1,Nc1ccc(Oc2cc(O)c3c(c2N)C(=O)c2ccccc2C3=O)cc1,-3.05721920999164,298.15,,
Brc1ccc(Oc2cc(O)c3c(c2N)C(=O)c2c(cccc2)C3=O)cc1,Nc1c(Oc2ccc(Br)cc2)cc(O)c2c1C(=O)c1ccccc1C2=O,-10.990175869991639,298.15,,
O=C1c2c(ccc(C(=O)Oc3ccccc3)c2N)C(=O)c2c1cccc2,Nc1c(C(=O)Oc2ccccc2)ccc2c1C(=O)c1ccccc1C2=O,-20.291233331764186,298.15,,
Nc1c2c(c(cc(OC)1)O)C(=O)c3c(cccc3)C2=O,COc1cc(O)c2c(c1N)C(=O)c1ccccc1C2=O,-19.411183945107965,298.15,,
Nc1c2c(c(cc(Oc4ccccc4)1)O)C(=O)c3c(cccc3)C2=O,Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,-21.092588639225415,298.15,,
O=C1c2c(C(=O)c3c1cccc3)c(N)ccc2Nc3ccccc3,Nc1ccc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O,-20.620817806750466,298.15,,
O=C1c2c(C(=O)c3c1cccc3)c(N)ccc2Nc1ccccc1,Nc1ccc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O,-8.613640619991639,298.15,,
Nc1c2c(c(cc1Oc3ccccc3)O)C(=O)c4c(cccc4)C2=O,Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,-6.224814974991641,298.15,,
Nc1c2c(c(cc1Oc3ccccc3)O)C(=O)c4c(cccc4)C2=O,Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,0.46834733041215726,473.15,,
Nc1c2c(c(cc1Oc3ccccc3)O)C(=O)c4c(cccc4)C2=O,Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,0.40312052117581787,473.15,,
Nc1c2c(c(cc1)O)C(=O)c3c(cccc3)C2=O,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,-6.397976925271977,298.15,,
Nc1c2c(c(cc1)O)C(=O)c3c(cccc3)C2=O,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,-17.440633288426838,298.15,,
Nc1c2c(c(cc1)O)C(=O)c3c(cccc3)C2=O,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,0.26717172840301384,433.15,,
Nc1c2c(c(cc1)O)C(=O)c3c(cccc3)C2=O,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,0.287801729930226,433.15,,
Nc1c2c(c(cc1)O)C(=O)c3c(cccc3)C2=O,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,0.17897694729316943,433.15,,
Nc1c2c(c(cc1)O)C(=O)c3c(cccc3)C2=O,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,0.4532814234470982,438.04999999999995,,
Nc1c2c(c(cc1)O)C(=O)c3c(cccc3)C2=O,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,0.258440728378578,433.15,,
Nc1c2c(c(cc1)O)C(=O)c3c(cccc3)C2=O,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,0.12922319379100305,428.25,,
Nc1c2c(c(cc1)O)C(=O)c3c(cccc3)C2=O,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,-0.11167018642870223,423.15,,
Nc1c2c(c(cc1)O)C(=O)c3c(cccc3)C2=O,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,-0.21804232713453567,418.15,,
Nc1c2c(c(cc1)N(=O)=O)C(=O)c3c(c(Cl)ccc3(Cl))C2=O,Nc1ccc([N+](=O)[O-])c2c1C(=O)c1c(Cl)ccc(Cl)c1C2=O,0.17798026349178012,246.0,,
Nc1c2c(c(cc1)N(=O)=O)C(=O)c3c(c(Cl)ccc3(Cl))C2=O,Nc1ccc([N+](=O)[O-])c2c1C(=O)c1c(Cl)ccc(Cl)c1C2=O,0.033386838887010196,240.0,,
Nc1c2c(c(cc1)N(=O)=O)C(=O)c3c(c(Cl)ccc3(Cl))C2=O,Nc1ccc([N+](=O)[O-])c2c1C(=O)c1c(Cl)ccc(Cl)c1C2=O,-0.059520431667372316,236.0,,
Nc1c2c(c(cc1)N(=O)=O)C(=O)c3c(c(Cl)ccc3(Cl))C2=O,Nc1ccc([N+](=O)[O-])c2c1C(=O)c1c(Cl)ccc(Cl)c1C2=O,-0.32732347460381694,230.0,,
Nc1c2c(c(cc1)N(=O)=O)C(=O)c3c(c(Cl)ccc3(Cl))C2=O,Nc1ccc([N+](=O)[O-])c2c1C(=O)c1c(Cl)ccc(Cl)c1C2=O,-0.46855799955768435,225.0,,
Nc1c2c(ccc1)C(=O)c3c(cccc3)C2=O,Nc1cccc2c1C(=O)c1ccccc1C2=O,-7.096946929607996,298.15,,
Nc1c2c(ccc1)C(=O)c3c(cccc3)C2=O,Nc1cccc2c1C(=O)c1ccccc1C2=O,-5.1516306329916395,298.15,,
Nc1c2c(ccc1)C(=O)c3c(cccc3)C2=O,Nc1cccc2c1C(=O)c1ccccc1C2=O,-0.00877392430750515,423.15,,
Nc1c2c(ccc1)C(=O)c3c(cccc3)C2=O,Nc1cccc2c1C(=O)c1ccccc1C2=O,0.12710479836480765,423.15,,
Nc1c2c(ccc1)C(=O)c3c(cccc3)C2=O,Nc1cccc2c1C(=O)c1ccccc1C2=O,0.11394335230683679,423.15,,
Nc1c2c(ccc1)C(=O)c3c(cccc3)C2=O,Nc1cccc2c1C(=O)c1ccccc1C2=O,0.5917694403624699,443.15,,
Nc1c2c(ccc1)C(=O)c3c(cccc3)C2=O,Nc1cccc2c1C(=O)c1ccccc1C2=O,0.3849732079934352,438.04999999999995,,
Nc1c2c(ccc1)C(=O)c3c(cccc3)C2=O,Nc1cccc2c1C(=O)c1ccccc1C2=O,0.20408306605598528,433.04999999999995,,
Nc1c2c(ccc1)C(=O)c3c(cccc3)C2=O,Nc1cccc2c1C(=O)c1ccccc1C2=O,0.02581488774602953,428.15,,
Nc1c2c(ccc1)C(=O)c3c(cccc3)C2=O,Nc1cccc2c1C(=O)c1ccccc1C2=O,-0.14270442016867105,423.15,,
