ikey,smiles,dg_hyd,T,err,unit,process,route
PWATWSYOIIXYMA-UHFFFAOYSA-N,c1ccccc1CCCCC,-0.2319219620304502,298.15,1.4,log(M/M),KWG,henry
PWATWSYOIIXYMA-UHFFFAOYSA-N,c1ccccc1CCCCC,-0.2490585612764097,298.15,14.0,kPa m3/mol,KWG,henry
PWATWSYOIIXYMA-UHFFFAOYSA-N,c1ccccc1CCCCC,-0.2490662824706848,298.15,14.0,Ca/Cw,KWG,henry
PWATWSYOIIXYMA-UHFFFAOYSA-N,c1ccccc1CCCCC,-0.2319219620304502,298.15,1.4,log(M/M),KWG,henry
PWATWSYOIIXYMA-UHFFFAOYSA-N,c1ccccc1CCCCC,0.0222117973727888,298.15,0.0828,atm m3/mol,KWG,henry
HPQURZRDYMUHJI-UHFFFAOYSA-N,C1CCCC1CCCCC,2.55,298.15,1.93,kcal/mol,FEOH,free_energy
HPQURZRDYMUHJI-UHFFFAOYSA-N,C1CCCC1CCCCC,2.5511415823349517,298.15,1.41,log(M/M),KGW,henry
HPQURZRDYMUHJI-UHFFFAOYSA-N,C1CCCC1CCCCC,2.5511415823349517,298.15,1.414213562,log(M/M),KGW,henry
HPQURZRDYMUHJI-UHFFFAOYSA-N,C1CCCC1CCCCC,2.5511415823349517,298.15,1.4,log(M/M),KGW,henry
HPQURZRDYMUHJI-UHFFFAOYSA-N,C1CCCC1CCCCC,2.5551016661343096,298.15,18.0,kPa m3/mol,KWG,henry
HPQURZRDYMUHJI-UHFFFAOYSA-N,C1CCCC1CCCCC,2.551141582334952,298.15,1.4,log(M/M),KWG,henry
HPQURZRDYMUHJI-UHFFFAOYSA-N,C1CCCC1CCCCC,2.551141582334952,298.15,1.4,log(M/M),KWG,henry
WHTBVLXUSXVMEV-UHFFFAOYSA-N,S(=O)(=O)(c1cc(C)c(NS(=O)(=O)C(F)(F)F)cc1)c1ccccc1,-7.522553279782867,298.15,2.44e-07,atm m3/mol,KWG,henry
SNGREZUHAYWORS-UHFFFAOYSA-N,FC(C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-2.847893172200179,298.15,0.2,M/atm,KGW,henry
SNGREZUHAYWORS-UHFFFAOYSA-N,FC(C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-4.081007749308986,298.15,9.1,[molar/molar],KWG,henry
RLLPVAHGXHCWKJ-UHFFFAOYSA-N,ClC(Cl)=CC1C(C)(C)C1C(OCc1cc(Oc2ccccc2)ccc1)=O,-5.616209609844396,298.15,6.1e-06,atm m3/mol,KWG,henry
KFSLWBXXFJQRDL-UHFFFAOYSA-N,C(=O)(C)OO,-5.552200428924039,298.15,1550.0,mol/(L atm),KGW,henry
KFSLWBXXFJQRDL-UHFFFAOYSA-N,C(=O)(C)OO,-6.090131998391516,283.15,4970.0,mol/(L atm),KGW,henry
KFSLWBXXFJQRDL-UHFFFAOYSA-N,C(=O)(C)OO,-5.926728490829458,295.15,2330.0,mol/(L atm),KGW,henry
KFSLWBXXFJQRDL-UHFFFAOYSA-N,C(=O)(C)OO,-5.538107522184052,298.15,17.0,ln(M/atm),KGW,henry
KFSLWBXXFJQRDL-UHFFFAOYSA-N,C(=O)(C)OO,-5.5363027166233705,298.15,6.98e-06,atm m3/mol,KWG,henry
VGQXTTSVLMQFHM-UHFFFAOYSA-N,CC(=O)OON(=O)(=O),-2.847893172200179,298.15,16.1,M/atm,KGW,henry
VGQXTTSVLMQFHM-UHFFFAOYSA-N,CC(=O)OON(=O)(=O),-2.65325948193167,298.15,11.6,mol/(L atm),KGW,henry
VGQXTTSVLMQFHM-UHFFFAOYSA-N,CC(=O)OON(=O)(=O),-2.504359484909116,298.15,10.0,M/atm,KGW,henry
VGQXTTSVLMQFHM-UHFFFAOYSA-N,CC(=O)OON(=O)(=O),-2.6527882827257083,298.15,0.000906,atm m3/mol,KWG,henry
CSHWQDPOILHKBI-UHFFFAOYSA-N,c12c3c4c5c(c1cccc2ccc3)cccc5ccc4,-5.219962400367848,298.15,1.19e-05,atm m3/mol,KWG,henry
CPJSUEIXXCENMM-UHFFFAOYSA-N,CCOc1ccc(cc1)NC(=O)C,-10.996065168379465,298.15,6.94e-10,atm m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-4.06,298.15,1.93,kcal/mol,DGS,free_energy
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.4,298.15,1.93,kcal/mol,DGS,free_energy
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.4,298.15,1.93,kCal/mol,DGS,free_energy
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.95,298.15,1.93,kCal/mol,DGS,free_energy
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.95,298.15,1.93,kCal/mol,DGS,free_energy
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.95,298.15,1.94,kCal/mol,DGS,free_energy
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.950764818355641,298.15,8.08,kJ/mol,FEOH,free_energy
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.950764818355641,298.15,8.08,kJ/mol,FEOH,free_energy
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.88,298.15,1.93,kcal/mol,FEOH,free_energy
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.860818544389258,298.15,1.41,log(M/M),KGW,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.888103481098723,298.15,1.41,log(M/M),KGW,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.888103481098723,298.15,1.414213562,log(M/M),KGW,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.888103481098723,298.15,1.4,log(M/M),KGW,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.888103481098723,298.15,1.4,log(M/M),KGW,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-5.381753152878142,298.15,829.0,M/atm,KGW,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.9682450717800526,279.04999999999995,0.181,Pa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.758419024739237,283.54999999999995,0.299,Pa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.8153551893314974,288.15,0.306,Pa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.799894023242943,293.34999999999997,0.36,Pa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.7200464431527425,298.84999999999997,0.473,Pa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.689784203463834,303.34999999999997,0.554,Pa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.5364337001962483,307.84999999999997,0.79,Pa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.767792836798616,298.15,0.22,Pa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.997277545733885,293.15,1.4,log(M/M),KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-4.11692692064232,298.15,9e-05,M/M,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.8700432602802657,298.15,8.31383,(Pa m3)/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.768866960114572,298.15,764000.0,Pa/mf,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.811923669959997,298.15,10.0,atm m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.811923669959997,298.15,14.1,(atm m3)/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.8319077487077737,298.15,0.00886655,kPa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.8122321135031063,298.15,0.00916594,kPa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-2.0885883808493264,298.15,0.168119,kPa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-0.7698748717372808,298.15,1.556828,kPa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.809262258299381,298.15,0.0008,kPa m3/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.906531109356867,298.15,0.0083,L atm/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-4.11687677425711,298.15,5.48114,(Pa m3)/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.934111281692576,298.15,7.46172,(Pa m3)/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.8122321135031063,298.15,9.16594,(Pa m3)/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.716239912188165,298.15,10.77804,(Pa m3)/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.615221349343552,298.15,12.78165,(Pa m3)/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.8700432602802657,298.15,0.1,(Pa m3)/mol,KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.8062486709703287,298.15,1.4,log(M/M),KWG,henry
YNPNZTXNASCQKK-UHFFFAOYSA-N,c12c3c(ccc1cccc2)cccc3,-3.768338961717993,298.15,0.000138,atm m3/mol,KWG,henry
RDOWQLZANAYVLL-UHFFFAOYSA-N,n1c2c(c3c(cccc3)c1)cccc2,-8.422462292438283,298.15,5.35e-08,atm m3/mol,KWG,henry
IDOWTHOLJBTAFI-UHFFFAOYSA-N,O(C(=O)Nc1cc(ccc1)C)c1cc(NC(OC)=O)ccc1,-14.172549674151192,298.15,1.0,log((atm m3)/mol),KWG,henry
IDOWTHOLJBTAFI-UHFFFAOYSA-N,O(C(=O)Nc1cc(ccc1)C)c1cc(NC(OC)=O)ccc1,-14.275146498898806,298.15,2.74e-12,atm m3/mol,KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.6,298.15,1.93,kcal/mol,DGS,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.53,298.15,1.93,kcal/mol,DGS,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.62,298.15,1.93,kCal/mol,DGS,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.62,298.15,1.93,kCal/mol,DGS,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.6,298.15,1.93,kCal/mol,DGS,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.62,298.15,1.94,kCal/mol,DGS,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.6,298.15,1.93,kCal/mol,DGS,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.4,298.15,1.93,kCal/mol,DGS,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.9,298.15,1.93,kCal/mol,DGS,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.6,298.15,1.93,kCal/mol,DGS,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.6,298.15,1.93,kcal/mol,DGS,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.6,298.15,1.93,kcal/mol,DGS,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.596558317399618,298.15,8.08,kJ/mol,FEOH,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.615678776290631,298.15,8.08,kJ/mol,FEOH,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.62,298.15,1.93,kcal/mol,FEOH,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.615678776290631,298.15,8.07512,kJ/mol,FEOH,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.61,298.15,1.93,kcal/mol,FEOH,free_energy
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.275535443176886,298.15,1.41,log(M/M),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.616597152045196,298.15,1.41,log(M/M),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-0.3828691234108204,298.15,0.251,M/atm,KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.529954459652779,298.15,8060.0,M/atm,KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.616597152045196,298.15,1.414213562,log(M/M),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.221873992495011,278.15,252.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.386484416127921,278.15,355.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.259076976013473,278.2,292.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.269362362861694,283.04999999999995,245.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.291969746652046,283.15,282.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.144468621281643,283.25,179.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.075932527527922,288.15,139.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.108471848740455,288.25,139.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.847542272894068,293.15,70.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.832652034706754,293.15,74.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.908000348223771,293.15,85.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.84666380416946,293.25,68.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.945575795655715,293.25,80.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.577570629499699,298.15,40.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.806259001828152,298.15,61.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.774076152459889,278.15,30011.56,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.417751472756016,291.5,8831.34,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.013003732166028,293.15,740.02,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.135487902334324,293.15,5082.34,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.237699623127642,293.15,6057.08,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.665147096235438,293.15,12616.2,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.61789106747657,298.15,9454.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.6379772240020785,298.15,9670.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.293353875234463,278.15,8880.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.7741361905626585,278.15,21200.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.509746066441415,283.15,1770.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.556634578985995,283.15,11400.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.013003732166028,293.15,523.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.135114114158138,293.15,3590.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.238326356757323,293.15,4280.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.3329389296324985,293.15,5040.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.476613845976088,293.15,6450.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.475899759047,298.15,972.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.564417044675456,298.15,1130.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.831441432177013,298.15,1770.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.382136874208006,298.15,4490.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.4550225043731375,298.15,5070.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.519192581829533,298.15,5650.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.536553404730859,298.15,5820.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.61789106747657,298.15,6680.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.63856941282959,298.15,6920.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.639358078333861,298.15,6930.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.670634574978881,298.15,7300.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.991366431740413,298.15,12500.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.482275272042986,278.15,10.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.540133249595458,288.15,10.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.601316983313095,298.15,10.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.6624053347319645,308.15,10.0,mol/(kg atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.869145188420295,284.0,1910.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.9398870327701,284.5,1130.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.733725179795708,289.5,270.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.673800738568463,293.5,540.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.666980556674867,298.0,316.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.661457008409775,302.0,159.0,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.293353875234463,278.15,8884.974,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.7741361905626585,278.15,21203.721,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.509746066441415,283.15,1773.31,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.556634578985995,283.15,11397.547,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.013003732166028,293.15,522.781,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.135114114158138,293.15,3588.074,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.238326356757323,293.15,4283.58,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.3329389296324985,293.15,5038.964,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.476613845976088,293.15,6448.4,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.564417044675456,298.15,1128.47,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.831441432177013,298.15,1771.007,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.150210577172988,298.15,3033.051,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.382136874208006,298.15,4486.244,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.4550225043731375,298.15,5073.509,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.519192581829533,298.15,5653.865,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.536553404730859,298.15,5821.984,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.61789106747657,298.15,6678.7,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.63856941282959,298.15,6915.909,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.639358078333861,298.15,6925.121,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.991366431740413,298.15,12544.441,mol/(L atm),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.64388208875466,298.15,1.4,log(M/M),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.616597152045196,298.15,1.4,log(M/M),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,7.016930272563019,320.15,1.4,log(M/M),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.534742341916801,298.15,0.0620802,log(M/M),KGW,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.425154175860842,293.15,1.4,log(M/M),KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.668038976755015,277.15,1.621312,kPa/mf,KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.416574722482412,291.45,4.76721,kPa/mf,KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.234236448060785,300.15,9.18897,kPa/mf,KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.320141147780023,353.45,192.3005,kPa/mf,KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.055067011386753,373.15,432.964,kPa/mf,KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.396894863546599,349.04999999999995,14.0,kPa/mf,KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.220905677320859,361.85,14.0,kPa/mf,KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-5.076300175680489,371.65,14.0,kPa/mf,KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.665787319558366,298.15,4.19e-05,M/M,KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-6.621879467118224,298.15,4.51e-05,M/M,KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-7.307559661070454,278.0,5e-09,M/M,KWG,henry
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,-7.115418031977269,283.0,7e-10,M/M,KWG,henry
