ikey,dg_hyd,unit,process,note
YGSDEFSMJLZEOE-UHFFFAOYSA-N,-8.898786057509335,atm m3/mol,KWG,henry_pv
YGSDEFSMJLZEOE-UHFFFAOYSA-N,-8.898786057509335,(atm m3)/mol,KWG,henry_pv
NYHNVHGFPZAZGA-UHFFFAOYSA-N,-6.773903652639617,(atm m3)/mol,KWG,henry_pv
XPFVYQJUAUNWIW-UHFFFAOYSA-N,-7.493984957412597,(atm m3)/mol,KWG,henry_pv
XPFVYQJUAUNWIW-UHFFFAOYSA-N,-7.493984957412597,atm m3/mol,KWG,henry_pv
XPFVYQJUAUNWIW-UHFFFAOYSA-N,-7.489715126748067,log(M/M),KGW,ratio
XPFVYQJUAUNWIW-UHFFFAOYSA-N,-7.489715126748067,log(M/M),KGW,ratio
CELWCAITJAEQNL-UHFFFAOYSA-N,-6.116639465955206,log(M/M),KWG,ratio
IQRUSQUYPCHEKN-UHFFFAOYSA-N,-1.5016955555910327,atm m3/mol,KWG,henry_pv
KQDJTBPASNJQFQ-UHFFFAOYSA-N,-6.2,kcal/mol,FEOH,energy
KQDJTBPASNJQFQ-UHFFFAOYSA-N,-6.207323101403224,log(M/M),KGW,ratio
KQDJTBPASNJQFQ-UHFFFAOYSA-N,-6.207323101403224,log(M/M),KGW,ratio
KQDJTBPASNJQFQ-UHFFFAOYSA-N,-6.207323101403224,log(M/M),KGW,ratio
KQDJTBPASNJQFQ-UHFFFAOYSA-N,-6.207323101403224,log(M/M),KWG,ratio
KQDJTBPASNJQFQ-UHFFFAOYSA-N,-6.207323101403224,log(M/M),KWG,ratio
FMKOJHQHASLBPH-UHFFFAOYSA-N,-0.5,kcal/mol,DGS,energy
FMKOJHQHASLBPH-UHFFFAOYSA-N,-0.46,kCal/mol,DGS,energy
FMKOJHQHASLBPH-UHFFFAOYSA-N,-0.46,kcal/mol,FEOH,energy
FMKOJHQHASLBPH-UHFFFAOYSA-N,-0.7507902339717497,atm m3/mol,KWG,henry_pv
FMKOJHQHASLBPH-UHFFFAOYSA-N,-0.46,kcal/mol,DGS,energy
FMKOJHQHASLBPH-UHFFFAOYSA-N,-0.46367164,kJ/mol,FEOH,energy
FMKOJHQHASLBPH-UHFFFAOYSA-N,-0.75033575951028,log(M/M),KGW,ratio
FMKOJHQHASLBPH-UHFFFAOYSA-N,-0.75033575951028,log(M/M),KGW,ratio
FMKOJHQHASLBPH-UHFFFAOYSA-N,-0.75033575951028,log(M/M),KWG,ratio
HCGFUIQPSOCUHI-UHFFFAOYSA-N,-5.806660986974609,M/M,KGW,ratio
HCGFUIQPSOCUHI-UHFFFAOYSA-N,-6.036471003261212,atm m3/mol,KWG,henry_pv
NTOPKICPEQUPPH-UHFFFAOYSA-N,-3.430862257435785,(atm m3)/mol,KWG,henry_pv
CFBYEGUGFPZCNF-UHFFFAOYSA-N,-6.493814936852604,log(M/M),KGW,ratio
CFBYEGUGFPZCNF-UHFFFAOYSA-N,-6.493814936852604,log(M/M),KGW,ratio
CFBYEGUGFPZCNF-UHFFFAOYSA-N,-6.488487637350029,atm m3/mol,KWG,henry_pv
IKZVAPMTXDXWMX-UHFFFAOYSA-N,-13.333432894407125,[MPa/mf],KWG,henry_px
IKZVAPMTXDXWMX-UHFFFAOYSA-N,-13.192517091349881,[MPa/mf],KWG,henry_px
IKZVAPMTXDXWMX-UHFFFAOYSA-N,-13.209400087671286,[MPa/mf],KWG,henry_px
IKZVAPMTXDXWMX-UHFFFAOYSA-N,-13.213350828099523,[MPa/mf],KWG,henry_px
IKZVAPMTXDXWMX-UHFFFAOYSA-N,-13.569389650066844,[MPa/mf],KWG,henry_px
HVZJRWJGKQPSFL-UHFFFAOYSA-N,-14.166029826556,[MPa/mf],KWG,henry_px
HVZJRWJGKQPSFL-UHFFFAOYSA-N,-14.204882983239198,[MPa/mf],KWG,henry_px
HVZJRWJGKQPSFL-UHFFFAOYSA-N,-14.23152000493554,[MPa/mf],KWG,henry_px
HVZJRWJGKQPSFL-UHFFFAOYSA-N,-14.200363857681793,[MPa/mf],KWG,henry_px
HVZJRWJGKQPSFL-UHFFFAOYSA-N,-2.210079873466643,log(M/M),KGW,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.2,kcal/mol,DGS,energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.21,kcal/mol,DGS,energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.21,kCal/mol,DGS,energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.21,kCal/mol,DGS,energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.21,kCal/mol,DGS,energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.21,kCal/mol,DGS,energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.21,kCal/mol,DGS,energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.2108054999999998,kJ/mol,FEOH,energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.2108054999999998,kJ/mol,FEOH,energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.21,kcal/mol,FEOH,energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.21,kcal/mol,FEOH,energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.210079873466643,log(M/M),KGW,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.210079873466643,log(M/M),KGW,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.210079873466643,log(M/M),KGW,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.210079873466643,log(M/M),KGW,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.52245345370753,M/M,KWG,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.3823467370741356,M/M,KWG,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.048675074856094,M/M,KWG,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.041198825844813,M/M,KWG,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-1.7499390701562192,M/M,KWG,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-1.4717676128400343,M/M,KWG,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.173016652378824,log(M/M),KWG,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-1.657746457762631,kPa/mf,KWG,henry_px
BZLVMXJERCGZMT-UHFFFAOYSA-N,-1.4470493588680702,kPa/mf,KWG,henry_px
BZLVMXJERCGZMT-UHFFFAOYSA-N,-1.2315324209922554,kPa/mf,KWG,henry_px
BZLVMXJERCGZMT-UHFFFAOYSA-N,-1.04716313168011,kPa/mf,KWG,henry_px
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.008966003283377,(Pa m3)/mol,KWG,henry_pv
BZLVMXJERCGZMT-UHFFFAOYSA-N,-14.08360947359237,[MPa/mf],KWG,henry_px
BZLVMXJERCGZMT-UHFFFAOYSA-N,-14.286074128296192,[MPa/mf],KWG,henry_px
BZLVMXJERCGZMT-UHFFFAOYSA-N,-14.385949643437144,[MPa/mf],KWG,henry_px
BZLVMXJERCGZMT-UHFFFAOYSA-N,-14.47362414449723,[MPa/mf],KWG,henry_px
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.2102865026864587,Pa/mf,KWG,henry_px
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.210079873466643,log(M/M),KWG,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.2722161993266616,M/M,KWG,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.210079873466643,log(M/M),KWG,ratio
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.209962893114088,atm m3/mol,KWG,henry_pv
DWPLEOPKBWNPQV-UHFFFAOYSA-N,-7.126079983409393,M/M,KWG,ratio
DWPLEOPKBWNPQV-UHFFFAOYSA-N,-6.864435657093145,M/M,KWG,ratio
DWPLEOPKBWNPQV-UHFFFAOYSA-N,-6.777024805899012,M/M,KWG,ratio
DWPLEOPKBWNPQV-UHFFFAOYSA-N,-6.5506479444259655,M/M,KWG,ratio
DWPLEOPKBWNPQV-UHFFFAOYSA-N,-6.278345779827161,M/M,KWG,ratio
VMPITZXILSNTON-UHFFFAOYSA-N,-6.12,kcal/mol,FEOH,energy
VMPITZXILSNTON-UHFFFAOYSA-N,-6.125468291274831,log(M/M),KGW,ratio
VMPITZXILSNTON-UHFFFAOYSA-N,-6.125419707886024,Pa/mf,KWG,henry_px
VMPITZXILSNTON-UHFFFAOYSA-N,-6.125468291274831,log(M/M),KGW,ratio
VMPITZXILSNTON-UHFFFAOYSA-N,-6.125468291274831,log(M/M),KGW,ratio
VMPITZXILSNTON-UHFFFAOYSA-N,-6.125468291274831,log(M/M),KGW,ratio
VMPITZXILSNTON-UHFFFAOYSA-N,-6.125468291274831,log(M/M),KWG,ratio
PKZJLOCLABXVMC-UHFFFAOYSA-N,-6.743155875165703,M/M,KWG,ratio
PKZJLOCLABXVMC-UHFFFAOYSA-N,-6.540160564421611,M/M,KWG,ratio
PKZJLOCLABXVMC-UHFFFAOYSA-N,-6.438862143326546,M/M,KWG,ratio
PKZJLOCLABXVMC-UHFFFAOYSA-N,-6.244329833196195,M/M,KWG,ratio
PKZJLOCLABXVMC-UHFFFAOYSA-N,-5.957026841469611,M/M,KWG,ratio
FVNIMHIOIXPIQT-UHFFFAOYSA-N,-1.6663185697028349,Pa/mf,KWG,henry_px
FVNIMHIOIXPIQT-UHFFFAOYSA-N,-1.6660660104420515,atm m3/mol,KWG,henry_pv
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.8,kcal/mol,DGS,energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.77,kcal/mol,DGS,energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.77,kCal/mol,DGS,energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.8,kCal/mol,DGS,energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.77,kCal/mol,DGS,energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.76625986,kJ/mol,FEOH,energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.76625986,kJ/mol,FEOH,energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.77,kcal/mol,FEOH,energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.76,kcal/mol,FEOH,energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.766664303947252,log(M/M),KGW,ratio
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.766664303947252,log(M/M),KGW,ratio
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.4638540415103645,M/M,KGW,ratio
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.766664303947252,log(M/M),KGW,ratio
XNWFRZJHXBZDAG-UHFFFAOYSA-N,0.1383429856497789,atm m3/mol,KWG,henry_pv
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.6441216912024315,Pa/mf,KWG,henry_px
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.766664303947252,log(M/M),KWG,ratio
XNWFRZJHXBZDAG-UHFFFAOYSA-N,-6.643934495157843,atm m3/mol,KWG,henry_pv
XLLIQLLCWZCATF-UHFFFAOYSA-N,-5.3817028248829235,kPa/mf,KWG,henry_px
ASUDFOJKTJLAIK-UHFFFAOYSA-N,-6.55,kCal/mol,DGS,energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,-6.6,kCal/mol,DGS,energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,-6.54637434,kJ/mol,FEOH,energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,-6.54637434,kJ/mol,FEOH,energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,-6.5,kcal/mol,DGS,energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,-6.55,kcal/mol,DGS,energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,-6.55,kcal/mol,FEOH,energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,-6.55,kcal/mol,FEOH,energy
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.57,kcal/mol,FEOH,energy
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.579769557085536,log(M/M),KGW,ratio
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.579769557085536,log(M/M),KGW,ratio
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.879903860889647,log(M/M),KGW,ratio
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.579769557085536,log(M/M),KGW,ratio
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.844800379804778,log((Pa m3)/mol),KWG,henry_pv
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.878992945112429,Pa/mf,KWG,henry_px
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.579769557085536,log(M/M),KWG,ratio
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.938397691967985,(Pa m3)/mol,KWG,henry_pv
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.83942067389902,(Pa m3)/mol,KWG,henry_pv
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.8790458969624755,atm m3/mol,KWG,henry_pv
RMGHERXMTMUMMV-UHFFFAOYSA-N,-2.0,kcal/mol,DGS,energy
RMGHERXMTMUMMV-UHFFFAOYSA-N,-2.0,kcal/mol,DGS,energy
RMGHERXMTMUMMV-UHFFFAOYSA-N,-2.01,kCal/mol,DGS,energy
RMGHERXMTMUMMV-UHFFFAOYSA-N,-2.01,kCal/mol,DGS,energy
RMGHERXMTMUMMV-UHFFFAOYSA-N,-2.01,kcal/mol,DGS,energy
RMGHERXMTMUMMV-UHFFFAOYSA-N,-2.01,kCal/mol,DGS,energy
RMGHERXMTMUMMV-UHFFFAOYSA-N,-2.00526034,kJ/mol,FEOH,energy
RMGHERXMTMUMMV-UHFFFAOYSA-N,-2.00526034,kJ/mol,FEOH,energy
RMGHERXMTMUMMV-UHFFFAOYSA-N,-2.01,kcal/mol,FEOH,energy
RMGHERXMTMUMMV-UHFFFAOYSA-N,-2.01,kcal/mol,FEOH,energy
RMGHERXMTMUMMV-UHFFFAOYSA-N,-1.9508729747267277,log(M/M),KGW,ratio
RMGHERXMTMUMMV-UHFFFAOYSA-N,-1.9508729747267277,log(M/M),KGW,ratio
RMGHERXMTMUMMV-UHFFFAOYSA-N,-1.9508729747267275,log(M/M),KWG,ratio
RMGHERXMTMUMMV-UHFFFAOYSA-N,-1.951509403408722,atm m3/mol,KWG,henry_pv
IWTFOFMTUOBLHG-UHFFFAOYSA-N,-4.0392014,kJ/mol,FEOH,energy
IWTFOFMTUOBLHG-UHFFFAOYSA-N,-4.038170633000779,log(M/M),KGW,ratio
XTDKZSUYCXHXJM-UHFFFAOYSA-N,-3.9436228135763836,log(M/M),KWG,ratio
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.68,kCal/mol,DGS,energy
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.68,kcal/mol,FEOH,energy
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.682123417736618,log(M/M),KGW,ratio
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.682123417736618,log(M/M),KGW,ratio
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.21231229830220424,M/atm,KGW,henry_cp
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.6783969655217608,Pa m3/mol,KWG,henry_pv
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.677635905850513,kPa m3/mol,KWG,henry_pv
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.7890384247430792,log(atm/mf),KWG,henry_px
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.6769979558899571,atm m3/mol,KWG,henry_pv
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.6811671,kJ/mol,FEOH,energy
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.6811671,kJ/mol,FEOH,energy
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.682123417736618,log(M/M),KGW,ratio
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.6706841519687726,log(M/M),KWG,ratio
RRHGJUQNOFWUDK-UHFFFAOYSA-N,0.682123417736618,log(M/M),KWG,ratio
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.42,kCal/mol,DGS,energy
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.42,kCal/mol,DGS,energy
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.420159746933285,log(M/M),KGW,ratio
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.420159746933285,log(M/M),KGW,ratio
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.419250123606313,atm m3/mol,KWG,henry_pv
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.42,kcal/mol,DGS,energy
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.42,kcal/mol,FEOH,energy
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.419901498775474,M/atm,KGW,henry_cp
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.420159746933285,log(M/M),KGW,ratio
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.420159746933285,log(M/M),KGW,ratio
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.420159746933285,log(M/M),KGW,ratio
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.346033304757647,log(M/M),KWG,ratio
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.419028615422738,Pa/mf,KWG,henry_px
QPRQEDXDYOZYLA-UHFFFAOYSA-N,-4.420159746933285,log(M/M),KWG,ratio
MHNNAWXXUZQSNM-UHFFFAOYSA-N,1.4711618424796973,log(atm/mf),KWG,henry_px
MHNNAWXXUZQSNM-UHFFFAOYSA-N,1.6997491240508813,atm m3/mol,KWG,henry_pv
XHIUFYZDQBSEMF-UHFFFAOYSA-N,-2.210079873466643,log(M/M),KGW,ratio
XHIUFYZDQBSEMF-UHFFFAOYSA-N,-2.210079873466643,log(M/M),KGW,ratio
XHIUFYZDQBSEMF-UHFFFAOYSA-N,-2.2102865026864587,Pa/mf,KWG,henry_px
DWORILFBIRYUDC-UHFFFAOYSA-N,-2.1282250633382485,log(M/M),KGW,ratio
DWORILFBIRYUDC-UHFFFAOYSA-N,-2.1282250633382485,log(M/M),KGW,ratio
IRUDSQHLKGNCGF-UHFFFAOYSA-N,1.8667934247669358,log(atm/mf),KWG,henry_px
PLAZTCDQAHEYBI-UHFFFAOYSA-N,-3.6,kcal/mol,DGS,energy
PLAZTCDQAHEYBI-UHFFFAOYSA-N,-3.59,kcal/mol,FEOH,energy
PLAZTCDQAHEYBI-UHFFFAOYSA-N,-3.58748006,kJ/mol,FEOH,energy
PLAZTCDQAHEYBI-UHFFFAOYSA-N,-3.5879691772946107,log(M/M),KGW,ratio
PFNHSEQQEPMLNI-UHFFFAOYSA-N,-3.75861448994197,atm m3/mol,KWG,henry_pv
PFNHSEQQEPMLNI-UHFFFAOYSA-N,-3.93,kcal/mol,DGS,energy
PFNHSEQQEPMLNI-UHFFFAOYSA-N,-4.093595604170452,Pa/mf,KWG,henry_px
WWUVJRULCWHUSA-UHFFFAOYSA-N,1.4698869,kJ/mol,FEOH,energy
WWUVJRULCWHUSA-UHFFFAOYSA-N,1.47,kcal/mol,FEOH,energy
WWUVJRULCWHUSA-UHFFFAOYSA-N,1.4733865823110952,log(M/M),KGW,ratio
WWUVJRULCWHUSA-UHFFFAOYSA-N,1.4438769057702332,log(atm/mf),KWG,henry_px
WWUVJRULCWHUSA-UHFFFAOYSA-N,1.4733865823110952,log(M/M),KWG,ratio
WWUVJRULCWHUSA-UHFFFAOYSA-N,1.437817140761508,atm m3/mol,KWG,henry_pv
WWUVJRULCWHUSA-UHFFFAOYSA-N,1.4698869,kJ/mol,FEOH,energy
WWUVJRULCWHUSA-UHFFFAOYSA-N,1.4733865823110952,log(M/M),KGW,ratio
WWUVJRULCWHUSA-UHFFFAOYSA-N,1.4733865823110952,log(M/M),KGW,ratio
WWUVJRULCWHUSA-UHFFFAOYSA-N,1.4385128226466934,kPa m3/mol,KWG,henry_pv
WWUVJRULCWHUSA-UHFFFAOYSA-N,1.432459177246898,log(M/M),KWG,ratio
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-4.51,kCal/mol,DGS,energy
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-4.52,kCal/mol,DGS,energy
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-4.52,kCal/mol,DGS,energy
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-4.52,kCal/mol,DGS,energy
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-4.52438358,kJ/mol,FEOH,energy
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-4.5,kcal/mol,FEOH,energy
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-4.502014557061679,log(M/M),KGW,ratio
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-4.502014557061679,log(M/M),KGW,ratio
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-4.502014557061679,log(M/M),KGW,ratio
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-4.638439240609003,log(M/M),KGW,ratio
